-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2016 through 12/31/2021 
Location: Latitude  8.2739   Longitude 77.5674 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 261.01 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS        MERRA-2 Surface Pressure (kPa) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
T2M       MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS50M,WS10M,T2M
2017,7,24,5,97.88,6.98,4.42,23.76
2017,7,24,6,97.94,6.36,4.99,24.71
2017,7,24,7,98.0,7.62,6.09,26.36
2017,7,24,8,98.03,8.48,7.0,28.25
2017,7,24,9,98.01,8.68,7.24,29.83
2017,7,24,10,97.98,8.73,7.35,30.97
2017,7,24,11,97.92,9.08,7.69,31.57
2017,7,24,12,97.84,9.57,8.13,31.95
2017,7,24,13,97.77,10.22,8.67,31.88
2017,7,24,14,97.72,10.48,8.83,31.23
2017,7,24,15,97.7,10.43,8.72,30.26
2017,7,24,16,97.73,10.19,8.39,28.98
2017,7,24,17,97.78,9.19,7.34,27.49
2017,7,24,18,97.86,7.66,5.69,26.16
2017,7,24,19,97.91,7.02,5.19,25.55
2017,7,24,20,97.96,6.75,4.93,25.15
2017,7,24,21,98.0,6.48,4.73,24.84
2017,7,24,22,97.97,6.39,4.56,24.7
2017,7,24,23,97.91,6.44,4.6,24.62
2017,7,25,0,97.82,6.48,4.59,24.51
2017,7,25,1,97.77,6.56,4.6,24.39
2017,7,25,2,97.74,6.44,4.37,24.24
2017,7,25,3,97.74,6.29,4.11,24.06
2017,7,25,4,97.75,6.07,3.86,23.83
2017,7,25,5,97.79,5.58,3.26,23.55
2017,7,25,6,97.86,5.46,4.38,24.73
2017,7,25,7,97.93,6.93,5.61,26.71
2017,7,25,8,97.96,7.79,6.44,28.9
2017,7,25,9,97.94,7.76,6.5,30.69
2017,7,25,10,97.88,7.47,6.31,31.92
2017,7,25,11,97.8,7.12,6.1,32.74
2017,7,25,12,97.71,6.99,6.05,33.18
2017,7,25,13,97.61,7.12,6.19,33.33
2017,7,25,14,97.56,7.52,6.5,33.24
2017,7,25,15,97.55,8.24,7.01,32.48
2017,7,25,16,97.59,8.83,7.33,30.9
2017,7,25,17,97.66,8.88,7.1,28.7
2017,7,25,18,97.74,8.09,6.24,26.69
2017,7,25,19,97.81,7.38,5.64,25.86
2017,7,25,20,97.87,7.0,5.25,25.37
2017,7,25,21,97.91,6.62,4.86,24.96
2017,7,25,22,97.91,6.6,4.72,24.7
2017,7,25,23,97.86,6.55,4.55,24.55
2017,7,26,0,97.8,6.5,4.46,24.48
2017,7,26,1,97.74,6.58,4.55,24.5
2017,7,26,2,97.71,6.33,4.31,24.47
2017,7,26,3,97.7,6.08,4.01,24.4
2017,7,26,4,97.71,5.96,3.81,24.31
2017,7,26,5,97.75,5.78,3.59,24.21
2017,7,26,6,97.82,5.4,4.28,25.05
2017,7,26,7,97.88,6.37,5.24,26.58
2017,7,26,8,97.92,7.25,6.06,28.58
2017,7,26,9,97.91,7.86,6.59,30.55
2017,7,26,10,97.89,8.24,6.98,32.06
2017,7,26,11,97.82,8.59,7.32,32.99
2017,7,26,12,97.76,9.0,7.7,33.51
2017,7,26,13,97.68,9.63,8.23,33.31
2017,7,26,14,97.65,10.18,8.66,32.38
2017,7,26,15,97.65,10.69,8.97,30.85
2017,7,26,16,97.69,10.82,8.96,28.94
2017,7,26,17,97.74,10.09,8.16,27.2
2017,7,26,18,97.8,8.7,6.86,26.18
2017,7,26,19,97.87,8.02,6.22,25.6
2017,7,26,20,97.93,7.75,5.83,25.23
2017,7,26,21,97.97,7.67,5.71,24.97
2017,7,26,22,97.97,7.67,5.7,24.84
2017,7,26,23,97.93,7.68,5.72,24.72
2017,7,27,0,97.86,7.58,5.66,24.59
2017,7,27,1,97.81,7.52,5.52,24.5
2017,7,27,2,97.79,7.31,5.26,24.38
2017,7,27,3,97.79,6.99,4.86,24.25
2017,7,27,4,97.82,6.74,4.43,24.08
2017,7,27,5,97.87,6.54,4.12,23.91
2017,7,27,6,97.93,6.14,4.84,24.9
2017,7,27,7,98.0,7.45,6.01,26.62
2017,7,27,8,98.03,8.46,6.96,28.55
2017,7,27,9,98.04,8.91,7.45,30.25
2017,7,27,10,98.01,9.16,7.76,31.55
2017,7,27,11,97.95,9.48,8.09,32.36
2017,7,27,12,97.88,9.75,8.33,32.66
2017,7,27,13,97.82,9.98,8.51,32.48
2017,7,27,14,97.79,10.46,8.87,31.69
2017,7,27,15,97.82,10.82,9.08,30.32
2017,7,27,16,97.88,10.55,8.69,28.58
2017,7,27,17,97.95,9.27,7.49,27.08
2017,7,27,18,98.02,7.44,5.92,25.94
2017,7,27,19,98.09,6.98,5.44,25.4
2017,7,27,20,98.13,6.96,5.39,25.15
2017,7,27,21,98.15,6.83,5.19,24.94
2017,7,27,22,98.13,7.01,5.22,24.79
2017,7,27,23,98.07,7.27,5.37,24.61
2017,7,28,0,97.98,7.47,5.5,24.45
2017,7,28,1,97.93,7.55,5.5,24.35
2017,7,28,2,97.88,7.4,5.27,24.24
2017,7,28,3,97.88,7.21,5.0,24.13
2017,7,28,4,97.9,7.11,4.83,24.01
2017,7,28,5,97.93,7.05,4.73,23.98
2017,7,28,6,98.0,6.93,5.47,24.85
2017,7,28,7,98.07,8.34,6.74,26.63
2017,7,28,8,98.1,9.73,7.98,28.84
2017,7,28,9,98.1,10.33,8.59,30.53
2017,7,28,10,98.08,10.53,8.87,31.56
2017,7,28,11,98.06,10.67,9.04,31.93
2017,7,28,12,98.02,10.63,9.04,31.75
2017,7,28,13,97.97,10.56,8.99,31.07
2017,7,28,14,97.93,10.54,8.91,30.16
2017,7,28,15,97.92,10.51,8.75,29.12
2017,7,28,16,97.95,10.17,8.33,28.12
2017,7,28,17,97.99,9.07,7.31,26.92
2017,7,28,18,98.03,8.06,6.2,25.91
2017,7,28,19,98.08,7.46,5.71,25.43
2017,7,28,20,98.14,7.5,5.58,25.09
2017,7,28,21,98.18,7.74,5.73,24.87
2017,7,28,22,98.18,7.86,5.79,24.74
2017,7,28,23,98.14,7.97,5.89,24.65
2017,7,29,0,98.06,8.26,6.18,24.6
2017,7,29,1,97.96,8.5,6.34,24.53
2017,7,29,2,97.9,8.32,6.08,24.38
2017,7,29,3,97.88,8.0,5.76,24.26
2017,7,29,4,97.92,7.56,5.32,24.12
2017,7,29,5,97.99,6.96,4.75,24.01
2017,7,29,6,98.07,6.54,5.18,24.72
2017,7,29,7,98.16,7.46,6.09,26.22
2017,7,29,8,98.21,8.08,6.7,27.97
2017,7,29,9,98.19,8.12,6.79,29.55
2017,7,29,10,98.13,7.83,6.6,30.79
2017,7,29,11,98.05,7.39,6.28,31.56
2017,7,29,12,97.96,7.1,6.08,31.82
2017,7,29,13,97.9,7.07,6.08,31.68
2017,7,29,14,97.84,7.2,6.16,30.94
2017,7,29,15,97.85,7.32,6.19,29.81
2017,7,29,16,97.9,7.39,6.13,28.58
2017,7,29,17,97.96,7.02,5.63,27.19
2017,7,29,18,98.03,6.28,4.73,25.91
2017,7,29,19,98.09,6.01,4.48,25.33
2017,7,29,20,98.13,6.12,4.63,25.02
2017,7,29,21,98.14,6.25,4.74,24.78
2017,7,29,22,98.11,6.51,4.91,24.68
2017,7,29,23,98.04,6.72,5.1,24.66
2017,7,30,0,97.97,6.81,5.14,24.63
2017,7,30,1,97.91,6.75,5.06,24.55
2017,7,30,2,97.88,6.35,4.65,24.48
2017,7,30,3,97.88,5.85,4.14,24.37
2017,7,30,4,97.91,5.47,3.73,24.26
2017,7,30,5,97.97,5.14,3.41,24.17
2017,7,30,6,98.03,4.93,3.95,24.62
2017,7,30,7,98.09,5.98,4.9,25.71
2017,7,30,8,98.11,6.86,5.79,27.18
2017,7,30,9,98.1,7.29,6.23,29.06
2017,7,30,10,98.06,7.58,6.51,30.69
2017,7,30,11,97.99,7.84,6.78,31.59
2017,7,30,12,97.91,8.04,6.99,31.73
2017,7,30,13,97.84,8.15,7.09,31.32
2017,7,30,14,97.8,8.17,7.08,30.63
2017,7,30,15,97.8,8.06,6.93,29.67
2017,7,30,16,97.84,7.94,6.72,28.3
2017,7,30,17,97.91,7.43,6.16,26.72
2017,7,30,18,97.97,6.62,5.39,25.43
2017,7,30,19,98.02,6.31,5.13,24.94
2017,7,30,20,98.08,5.84,4.74,24.76
2017,7,30,21,98.1,5.49,4.38,24.69
2017,7,30,22,98.07,5.21,4.06,24.7
2017,7,30,23,97.99,5.3,3.99,24.71
2017,7,31,0,97.92,5.48,3.99,24.65
2017,7,31,1,97.87,5.62,4.0,24.58
2017,7,31,2,97.86,5.52,3.71,24.47
2017,7,31,3,97.87,5.41,3.42,24.28
2017,7,31,4,97.91,5.24,3.05,24.04
2017,7,31,5,97.96,4.78,2.59,23.82
2017,7,31,6,98.0,4.6,3.68,24.84
2017,7,31,7,98.06,5.56,4.56,26.45
2017,7,31,8,98.1,6.15,5.18,28.22
2017,7,31,9,98.1,6.1,5.22,29.73
2017,7,31,10,98.05,6.03,5.21,30.79
2017,7,31,11,97.98,6.14,5.34,31.22
2017,7,31,12,97.89,6.38,5.56,31.17
2017,7,31,13,97.82,6.7,5.81,31.01
2017,7,31,14,97.77,7.21,6.17,30.53
2017,7,31,15,97.77,7.8,6.52,29.37
2017,7,31,16,97.82,7.98,6.57,28.07
2017,7,31,17,97.9,7.31,5.79,26.52
2017,7,31,18,97.98,6.76,5.15,25.19
2017,7,31,19,98.05,6.32,4.9,24.65
2017,7,31,20,98.1,6.17,4.65,24.51
2017,7,31,21,98.13,6.26,4.58,24.4
2017,7,31,22,98.11,6.4,4.6,24.3
2017,7,31,23,98.05,6.53,4.66,24.22
2017,8,1,0,97.97,6.71,4.74,24.16
2017,8,1,1,97.9,7.07,4.97,24.15
2017,8,1,2,97.87,7.13,5.0,24.12
2017,8,1,3,97.87,6.89,4.69,24.05
2017,8,1,4,97.91,6.73,4.43,23.95
2017,8,1,5,97.96,6.52,4.21,23.87
2017,8,1,6,98.01,5.92,4.66,24.56
2017,8,1,7,98.09,6.33,5.14,25.65
2017,8,1,8,98.12,6.8,5.66,27.29
2017,8,1,9,98.11,6.52,5.47,28.86
2017,8,1,10,98.05,5.92,5.01,30.01
2017,8,1,11,97.98,5.36,4.54,30.82
2017,8,1,12,97.89,5.22,4.46,30.97
2017,8,1,13,97.81,5.5,4.69,30.73
2017,8,1,14,97.77,5.93,5.07,30.45
2017,8,1,15,97.78,6.48,5.5,29.77
2017,8,1,16,97.83,7.01,5.81,28.6
2017,8,1,17,97.91,7.27,5.84,27.07
2017,8,1,18,98.0,7.37,5.8,25.73
2017,8,1,19,98.09,7.39,5.92,25.01
2017,8,1,20,98.14,7.37,5.8,24.73
2017,8,1,21,98.18,7.32,5.62,24.61
2017,8,1,22,98.17,7.39,5.52,24.48
2017,8,1,23,98.11,7.64,5.62,24.37
2017,8,2,0,98.02,7.84,5.76,24.29
2017,8,2,1,97.96,7.81,5.75,24.23
2017,8,2,2,97.93,7.6,5.56,24.15
2017,8,2,3,97.94,7.38,5.33,24.09
2017,8,2,4,97.97,7.27,5.17,24.03
2017,8,2,5,98.0,7.19,5.08,23.95
2017,8,2,6,98.06,6.98,5.57,24.63
2017,8,2,7,98.1,8.19,6.62,26.08
2017,8,2,8,98.12,9.05,7.49,27.83
2017,8,2,9,98.1,9.06,7.61,29.34
2017,8,2,10,98.05,8.97,7.6,30.43
2017,8,2,11,97.99,8.98,7.67,30.98
2017,8,2,12,97.91,9.12,7.84,31.3
2017,8,2,13,97.86,9.35,8.02,31.11
2017,8,2,14,97.81,9.68,8.23,30.39
2017,8,2,15,97.81,9.87,8.25,29.45
2017,8,2,16,97.86,9.64,7.93,28.33
2017,8,2,17,97.95,8.69,7.02,26.78
2017,8,2,18,98.05,7.14,5.57,25.64
2017,8,2,19,98.13,6.71,5.03,25.11
2017,8,2,20,98.21,6.73,4.93,24.85
2017,8,2,21,98.26,6.82,4.94,24.7
2017,8,2,22,98.25,6.83,4.96,24.48
2017,8,2,23,98.18,7.0,5.05,24.26
2017,8,3,0,98.11,6.95,4.95,24.08
2017,8,3,1,98.03,6.81,4.8,23.98
2017,8,3,2,97.99,6.57,4.54,23.93
2017,8,3,3,97.97,6.35,4.24,23.85
2017,8,3,4,97.98,6.26,4.06,23.77
2017,8,3,5,98.01,6.17,3.89,23.7
2017,8,3,6,98.06,5.8,4.6,24.62
2017,8,3,7,98.13,7.27,5.87,26.35
2017,8,3,8,98.15,8.48,7.04,28.13
2017,8,3,9,98.13,9.29,7.76,29.59
2017,8,3,10,98.11,9.67,8.15,30.59
2017,8,3,11,98.05,10.23,8.67,30.88
2017,8,3,12,97.97,10.81,9.14,30.86
2017,8,3,13,97.91,11.22,9.45,30.57
2017,8,3,14,97.85,11.38,9.53,29.98
2017,8,3,15,97.84,11.12,9.22,29.15
2017,8,3,16,97.87,10.63,8.66,28.01
2017,8,3,17,97.92,9.36,7.43,26.79
2017,8,3,18,97.99,8.42,6.33,25.76
2017,8,3,19,98.04,8.05,6.05,25.29
2017,8,3,20,98.1,8.05,6.04,25.0
2017,8,3,21,98.11,8.01,5.96,24.78
2017,8,3,22,98.09,8.02,5.89,24.59
2017,8,3,23,98.03,8.18,6.02,24.47
2017,8,4,0,97.94,8.49,6.27,24.39
2017,8,4,1,97.86,8.71,6.4,24.31
2017,8,4,2,97.81,8.44,6.1,24.27
2017,8,4,3,97.82,7.91,5.58,24.23
2017,8,4,4,97.86,7.49,5.14,24.2
2017,8,4,5,97.91,7.29,4.91,24.15
2017,8,4,6,97.96,7.16,5.31,24.51
2017,8,4,7,98.01,7.37,5.9,25.37
2017,8,4,8,98.02,8.84,7.1,26.62
2017,8,4,9,98.01,9.77,7.95,27.69
2017,8,4,10,97.97,10.0,8.22,28.26
2017,8,4,11,97.89,10.16,8.4,28.57
2017,8,4,12,97.79,10.55,8.73,28.8
2017,8,4,13,97.7,10.78,8.9,28.62
2017,8,4,14,97.64,10.78,8.87,28.23
2017,8,4,15,97.62,10.53,8.58,27.7
2017,8,4,16,97.65,9.85,7.96,26.91
2017,8,4,17,97.69,8.39,6.64,25.83
2017,8,4,18,97.76,7.49,5.54,24.99
2017,8,4,19,97.83,7.0,5.18,24.8
2017,8,4,20,97.87,7.19,5.23,24.71
2017,8,4,21,97.88,7.14,5.08,24.62
2017,8,4,22,97.88,7.21,5.13,24.59
2017,8,4,23,97.81,7.43,5.34,24.56
2017,8,5,0,97.74,7.65,5.44,24.5
2017,8,5,1,97.67,7.81,5.51,24.42
2017,8,5,2,97.64,7.88,5.54,24.32
2017,8,5,3,97.63,8.06,5.71,24.23
2017,8,5,4,97.65,8.16,5.78,24.15
2017,8,5,5,97.7,8.15,5.7,24.07
2017,8,5,6,97.75,8.09,6.26,24.57
2017,8,5,7,97.81,8.81,7.02,25.75
2017,8,5,8,97.84,10.1,8.18,27.4
2017,8,5,9,97.83,11.01,9.05,28.59
2017,8,5,10,97.8,11.62,9.63,29.23
2017,8,5,11,97.74,11.85,9.86,29.37
2017,8,5,12,97.68,11.88,9.91,29.25
2017,8,5,13,97.64,11.83,9.8,28.94
2017,8,5,14,97.62,11.7,9.61,28.71
2017,8,5,15,97.62,11.26,9.18,28.31
2017,8,5,16,97.68,10.35,8.35,27.51
2017,8,5,17,97.74,9.19,7.2,26.32
2017,8,5,18,97.81,8.38,6.25,25.36
2017,8,5,19,97.88,8.06,5.96,25.05
2017,8,5,20,97.91,8.13,5.98,24.89
2017,8,5,21,97.91,8.34,6.1,24.71
2017,8,5,22,97.87,8.35,6.06,24.57
2017,8,5,23,97.81,8.24,5.94,24.43
2017,8,6,0,97.73,8.42,6.05,24.33
2017,8,6,1,97.65,8.64,6.24,24.26
2017,8,6,2,97.61,8.39,5.99,24.19
2017,8,6,3,97.62,7.98,5.57,24.08
2017,8,6,4,97.66,7.67,5.23,23.97
2017,8,6,5,97.71,7.36,4.96,23.88
2017,8,6,6,97.76,6.87,5.34,24.5
2017,8,6,7,97.82,7.59,6.06,25.64
2017,8,6,8,97.87,8.76,7.11,27.01
2017,8,6,9,97.87,9.39,7.74,28.16
2017,8,6,10,97.83,9.78,8.14,28.91
2017,8,6,11,97.76,10.08,8.45,29.15
2017,8,6,12,97.68,10.44,8.77,28.98
2017,8,6,13,97.6,10.66,8.96,28.72
2017,8,6,14,97.55,10.75,9.03,28.87
2017,8,6,15,97.54,10.61,8.84,28.41
2017,8,6,16,97.59,10.02,8.22,27.39
2017,8,6,17,97.65,8.61,6.92,26.2
2017,8,6,18,97.73,7.03,5.36,25.24
2017,8,6,19,97.79,6.88,5.12,24.87
2017,8,6,20,97.85,7.11,5.23,24.72
2017,8,6,21,97.88,7.17,5.21,24.6
2017,8,6,22,97.86,7.06,5.07,24.46
2017,8,6,23,97.8,7.15,5.1,24.36
2017,8,7,0,97.72,7.5,5.38,24.3
2017,8,7,1,97.66,8.13,5.79,24.23
2017,8,7,2,97.64,7.95,5.73,24.17
2017,8,7,3,97.65,7.29,5.12,23.99
2017,8,7,4,97.66,7.56,5.39,23.92
2017,8,7,5,97.69,7.42,5.27,23.87
2017,8,7,6,97.75,7.14,5.61,24.4
2017,8,7,7,97.81,7.82,6.3,25.46
2017,8,7,8,97.86,8.49,6.98,26.81
2017,8,7,9,97.88,8.53,7.09,27.83
2017,8,7,10,97.87,8.65,7.24,28.54
2017,8,7,11,97.82,8.77,7.38,28.91
2017,8,7,12,97.76,8.79,7.44,28.89
2017,8,7,13,97.7,8.76,7.4,28.53
2017,8,7,14,97.67,8.72,7.33,28.08
2017,8,7,15,97.66,8.49,7.11,27.6
2017,8,7,16,97.69,7.9,6.52,26.63
2017,8,7,17,97.76,6.58,5.24,25.48
2017,8,7,18,97.84,5.9,4.27,24.61
2017,8,7,19,97.9,5.92,4.17,24.31
2017,8,7,20,97.96,6.16,4.26,24.15
2017,8,7,21,97.99,6.49,4.47,23.99
2017,8,7,22,97.98,6.67,4.55,23.79
2017,8,7,23,97.94,6.83,4.63,23.6
2017,8,8,0,97.87,7.1,4.86,23.44
2017,8,8,1,97.79,7.44,5.14,23.3
2017,8,8,2,97.77,7.09,4.75,23.19
2017,8,8,3,97.79,6.77,4.37,23.15
2017,8,8,4,97.81,6.69,4.27,23.12
2017,8,8,5,97.84,6.62,4.16,23.08
2017,8,8,6,97.91,6.06,4.64,23.83
2017,8,8,7,98.01,6.57,5.31,24.95
2017,8,8,8,98.05,7.4,6.13,26.44
2017,8,8,9,98.06,7.74,6.51,28.14
2017,8,8,10,98.02,8.03,6.86,29.76
2017,8,8,11,97.94,8.2,7.06,30.83
2017,8,8,12,97.84,8.38,7.24,31.23
2017,8,8,13,97.74,8.53,7.35,31.08
2017,8,8,14,97.69,8.87,7.56,30.44
2017,8,8,15,97.69,9.07,7.62,29.32
2017,8,8,16,97.74,8.53,7.04,27.76
2017,8,8,17,97.83,7.06,5.67,26.01
2017,8,8,18,97.91,5.97,4.54,24.74
2017,8,8,19,97.98,5.82,4.36,24.44
2017,8,8,20,98.04,5.72,4.08,24.32
2017,8,8,21,98.06,5.76,3.93,24.13
2017,8,8,22,98.04,5.97,4.0,23.94
2017,8,8,23,97.99,6.08,4.0,23.75
2017,8,9,0,97.92,6.02,3.84,23.58
2017,8,9,1,97.87,5.95,3.68,23.48
2017,8,9,2,97.84,5.83,3.47,23.4
2017,8,9,3,97.83,5.59,3.11,23.26
2017,8,9,4,97.86,5.0,2.56,23.03
2017,8,9,5,97.9,4.77,2.38,22.94
2017,8,9,6,97.94,4.6,3.53,24.19
2017,8,9,7,98.01,5.67,4.66,25.56
2017,8,9,8,98.04,6.58,5.5,27.68
2017,8,9,9,98.04,7.05,5.94,29.55
2017,8,9,10,97.99,7.15,6.06,30.88
2017,8,9,11,97.92,7.24,6.15,31.61
2017,8,9,12,97.83,7.43,6.33,31.76
2017,8,9,13,97.78,7.66,6.51,31.27
2017,8,9,14,97.75,7.94,6.72,30.53
2017,8,9,15,97.77,8.2,6.88,29.44
2017,8,9,16,97.81,8.15,6.73,28.1
2017,8,9,17,97.88,7.5,6.05,26.54
2017,8,9,18,97.93,6.46,5.16,25.27
2017,8,9,19,97.98,6.21,5.01,24.69
2017,8,9,20,98.02,6.11,4.89,24.48
2017,8,9,21,98.04,6.0,4.7,24.38
2017,8,9,22,98.01,6.03,4.6,24.23
2017,8,9,23,97.95,6.14,4.62,24.01
2017,8,10,0,97.86,6.04,4.47,23.76
2017,8,10,1,97.79,5.83,4.24,23.51
2017,8,10,2,97.75,5.63,4.08,23.32
2017,8,10,3,97.76,5.3,3.76,23.2
2017,8,10,4,97.78,5.14,3.48,23.12
2017,8,10,5,97.83,5.0,3.24,23.06
2017,8,10,6,97.9,4.64,3.86,23.85
2017,8,10,7,98.0,5.95,4.92,25.69
2017,8,10,8,98.05,6.58,5.49,27.44
2017,8,10,9,98.07,6.38,5.34,28.76
2017,8,10,10,98.04,6.1,5.12,29.68
2017,8,10,11,97.97,5.95,5.06,30.4
2017,8,10,12,97.87,6.17,5.32,31.08
2017,8,10,13,97.78,6.51,5.64,31.26
2017,8,10,14,97.72,6.91,5.98,30.73
2017,8,10,15,97.72,7.3,6.21,29.54
2017,8,10,16,97.76,7.32,6.03,28.09
2017,8,10,17,97.86,6.55,5.08,26.55
2017,8,10,18,97.94,5.98,4.25,24.97
2017,8,10,19,98.0,5.51,4.2,24.27
2017,8,10,20,98.05,5.31,4.03,23.96
2017,8,10,21,98.09,5.34,3.87,23.94
2017,8,10,22,98.09,5.4,3.68,23.94
2017,8,10,23,98.03,6.04,4.15,23.91
2017,8,11,0,97.95,6.31,4.41,23.77
2017,8,11,1,97.87,6.3,4.33,23.62
2017,8,11,2,97.83,6.22,4.2,23.53
2017,8,11,3,97.83,6.27,4.24,23.58
2017,8,11,4,97.86,6.28,4.15,23.67
2017,8,11,5,97.91,6.42,4.16,23.79
2017,8,11,6,97.99,6.89,5.07,24.35
2017,8,11,7,98.08,7.5,5.9,24.94
2017,8,11,8,98.14,8.93,7.21,25.59
2017,8,11,9,98.14,9.64,8.0,26.47
2017,8,11,10,98.1,9.95,8.33,27.2
2017,8,11,11,98.03,9.87,8.34,27.74
2017,8,11,12,97.93,9.75,8.26,27.88
2017,8,11,13,97.84,9.82,8.3,27.75
2017,8,11,14,97.76,10.08,8.45,27.35
2017,8,11,15,97.73,10.11,8.39,26.74
2017,8,11,16,97.75,9.73,7.99,26.16
2017,8,11,17,97.8,8.85,7.05,25.21
2017,8,11,18,97.88,8.01,6.03,24.31
2017,8,11,19,97.97,7.53,5.62,23.99
2017,8,11,20,98.06,6.96,4.95,23.71
2017,8,11,21,98.12,6.61,4.55,23.45
2017,8,11,22,98.13,6.58,4.55,23.26
2017,8,11,23,98.07,6.56,4.51,23.12
2017,8,12,0,97.99,6.51,4.42,22.98
2017,8,12,1,97.92,6.39,4.26,22.83
2017,8,12,2,97.88,5.61,3.56,22.57
2017,8,12,3,97.88,5.44,3.11,22.26
2017,8,12,4,97.9,5.49,3.05,22.13
2017,8,12,5,97.93,5.4,2.99,22.12
2017,8,12,6,97.99,5.27,4.22,23.26
2017,8,12,7,98.07,6.35,5.22,24.9
2017,8,12,8,98.12,6.5,5.44,26.92
2017,8,12,9,98.12,6.16,5.2,29.15
2017,8,12,10,98.08,5.87,5.01,30.98
2017,8,12,11,97.99,6.03,5.19,31.87
2017,8,12,12,97.88,6.59,5.7,32.05
2017,8,12,13,97.8,6.75,5.88,32.12
2017,8,12,14,97.75,6.52,5.71,31.68
2017,8,12,15,97.74,6.26,5.41,30.48
2017,8,12,16,97.78,6.36,5.34,29.15
2017,8,12,17,97.84,6.28,4.95,27.58
2017,8,12,18,97.95,6.25,4.68,26.01
2017,8,12,19,98.04,6.37,5.09,24.94
2017,8,12,20,98.11,6.09,4.96,24.16
2017,8,12,21,98.15,5.88,4.71,23.79
2017,8,12,22,98.14,5.85,4.54,23.67
2017,8,12,23,98.08,5.94,4.46,23.58
2017,8,13,0,98.01,5.9,4.26,23.46
2017,8,13,1,97.94,5.76,4.03,23.36
2017,8,13,2,97.89,5.59,3.77,23.24
2017,8,13,3,97.87,5.35,3.39,23.12
2017,8,13,4,97.89,4.93,2.79,22.92
2017,8,13,5,97.93,4.28,2.19,22.72
2017,8,13,6,98.0,3.89,2.89,23.46
2017,8,13,7,98.1,4.39,3.57,24.49
2017,8,13,8,98.16,5.05,4.18,26.05
2017,8,13,9,98.17,5.34,4.47,27.98
2017,8,13,10,98.14,5.03,4.22,29.43
2017,8,13,11,98.08,4.6,3.83,30.15
2017,8,13,12,98.0,4.26,3.56,30.51
2017,8,13,13,97.93,4.11,3.45,30.57
2017,8,13,14,97.88,3.98,3.35,30.25
2017,8,13,15,97.86,3.94,3.32,29.73
2017,8,13,16,97.89,3.81,3.04,29.0
2017,8,13,17,97.97,3.61,1.98,27.39
2017,8,13,18,98.04,3.57,2.03,25.87
2017,8,13,19,98.12,3.44,1.98,25.23
2017,8,13,20,98.2,3.4,1.92,24.69
2017,8,13,21,98.25,3.34,1.86,24.17
2017,8,13,22,98.24,3.45,1.84,23.82
2017,8,13,23,98.18,3.62,1.89,23.44
2017,8,14,0,98.09,3.69,1.92,23.08
2017,8,14,1,98.0,3.7,1.91,22.72
2017,8,14,2,97.97,3.49,1.81,22.44
2017,8,14,3,97.97,3.22,1.73,22.32
2017,8,14,4,97.99,2.94,1.69,22.16
2017,8,14,5,98.03,2.85,1.7,22.03
2017,8,14,6,98.1,2.75,2.26,23.38
2017,8,14,7,98.17,2.91,2.54,25.23
2017,8,14,8,98.21,2.84,2.45,27.68
2017,8,14,9,98.2,2.43,2.04,29.54
2017,8,14,10,98.15,1.98,1.63,30.94
2017,8,14,11,98.07,1.93,1.59,31.93
2017,8,14,12,97.98,2.21,1.85,32.23
2017,8,14,13,97.92,2.34,1.97,32.46
2017,8,14,14,97.88,2.35,2.0,32.34
2017,8,14,15,97.88,2.35,2.01,31.75
2017,8,14,16,97.92,2.55,2.16,30.82
2017,8,14,17,97.98,2.9,1.83,29.26
2017,8,14,18,98.05,3.1,1.79,27.44
2017,8,14,19,98.12,2.93,1.74,26.7
2017,8,14,20,98.19,2.7,1.66,26.0
2017,8,14,21,98.22,2.61,1.61,25.42
2017,8,14,22,98.2,2.66,1.6,24.94
2017,8,14,23,98.15,2.84,1.63,24.51
2017,8,15,0,98.09,3.08,1.67,24.09
2017,8,15,1,98.03,3.42,1.77,23.8
2017,8,15,2,97.99,3.73,1.97,23.57
2017,8,15,3,97.98,3.89,2.04,23.33
2017,8,15,4,98.01,3.93,2.02,23.18
2017,8,15,5,98.04,3.88,1.99,23.07
2017,8,15,6,98.11,3.67,2.87,23.95
2017,8,15,7,98.18,3.96,3.4,25.25
2017,8,15,8,98.2,3.99,3.52,26.84
2017,8,15,9,98.18,3.79,3.34,28.33
2017,8,15,10,98.13,3.88,3.41,29.44
2017,8,15,11,98.05,4.09,3.61,30.3
2017,8,15,12,97.96,4.41,3.91,30.93
2017,8,15,13,97.88,4.79,4.29,31.19
2017,8,15,14,97.81,5.49,4.89,30.92
2017,8,15,15,97.8,6.1,5.36,30.13
2017,8,15,16,97.85,6.26,5.36,28.79
2017,8,15,17,97.95,5.89,4.58,27.03
2017,8,15,18,98.05,5.27,3.42,25.27
2017,8,15,19,98.12,5.14,3.72,24.41
2017,8,15,20,98.17,5.2,3.89,23.77
2017,8,15,21,98.2,4.59,3.46,23.43
2017,8,15,22,98.18,4.3,2.78,23.23
